date_,store,department,item,unit_price,quantity,on_promotion,promotion_type
20120120,364,4,82686,1.46,21.199812,N,0
20120120,364,4,82689,3.71,19.260628,N,0
20120120,364,4,82701,2.96,12.263417,N,0
20120120,364,4,183628,2.51,14.804182,N,0
20120120,364,4,255476,2.21,21.1914,N,0
20120120,364,4,255489,2.21,22.681915,Y,6
20120120,364,4,255494,1.46,29.179981,N,0
20120120,364,4,335757,4.32,23.109028,Y,6
20120120,364,4,335781,3.41,25.321533,N,0
20120120,364,4,345376,2.52,27.912743,N,0
20120120,364,4,407217,2.21,14.463222,N,0
20120120,364,4,409559,3.71,13.945982,N,0
20120120,364,4,411406,4.46,14.613273,N,0
20120120,364,4,431714,2.51,24.91523,N,0
20120120,364,4,455721,4.46,28.71863,N,0
20120120,364,4,467757,5.96,21.657682,N,0
20120120,364,4,489718,8.96,31.365362,N,0
20120120,364,4,495886,5.21,17.478863,N,0
20120120,364,4,501396,4.45,37.27569,Y,6
20120120,364,4,530037,3.7,33.574413,Y,5
20120120,364,4,532196,2.66,21.098574,N,0
20120120,364,4,536428,4.46,23.722702,N,0
20120120,364,4,555947,5.96,24.088957,N,0
20120120,380,1,95470,10.0,21.27087,N,0
20120120,380,1,478895,12.0,18.827394,N,0
20120120,380,2,8598,6.39,19.927824,Y,6
20120120,380,2,102257,7.41,19.397715,Y,6
20120120,380,2,404470,11.91,21.247835,Y,3
20120120,380,2,419546,23.94,19.70913,N,0
20120120,380,2,423218,14.91,22.33437,Y,6
20120120,380,2,451332,29.82,22.951082,N,0
20120120,380,2,482591,23.94,17.624617,N,0
20120120,380,2,487331,9.0,15.246658,N,0
20120120,380,2,519483,29.91,14.320692,Y,4
20120120,380,2,533283,6.0,13.580696,N,0
20120120,380,2,540535,6.0,20.120312,N,0
20120120,380,2,568499,3.0,19.86581,Y,6
20120120,380,2,570153,11.91,22.474426,N,0
20120120,380,2,577654,25.41,23.49835,N,0
20120120,380,2,586937,3.0,21.615402,N,0
20120120,380,2,592729,11.31,22.333042,N,0
20120120,380,3,3683,2.46,22.020231,N,0
20120120,380,3,20376,5.98,18.056059,Y,5
20120120,380,3,36907,7.94,22.6572,N,0
20120120,380,3,92418,1.54,25.254763,Y,4
20120120,380,3,92433,1.54,20.389477,Y,4
20120120,380,3,108037,3.98,20.525267,N,0
20120120,380,3,153171,5.0,23.031818,Y,4
20120120,380,3,194771,3.0,23.607067,Y,5
20120120,380,3,194781,9.94,24.460371,N,0
20120120,380,3,228016,10.0,21.496094,N,0
20120120,380,3,346126,21.94,15.396677,N,0
20120120,380,3,417014,4.0,10.564081,N,0
20120120,380,3,456076,7.34,13.149421,N,0
20120120,380,3,515246,4.94,16.22131,N,0
20120120,380,3,573599,4.54,15.763702,N,0
20120120,380,3,573602,4.54,18.097624,N,0
20120120,380,3,573607,4.54,17.561373,N,0
20120120,380,3,573609,4.54,19.557545,N,0
20120120,380,3,587131,5.54,19.59809,N,0
20120120,380,3,587131,5.54,17.967602,Y,5
20120120,380,3,590267,1.94,22.057726,N,0
20120120,380,4,82686,1.45,15.43013,Y,3
20120120,380,4,82689,3.71,12.698419,N,0
20120120,380,4,82701,2.96,17.473303,N,0
20120120,380,4,94188,8.95,17.780098,N,0
20120120,380,4,183628,2.51,18.506239,N,0
20120120,380,4,255476,2.21,19.366302,N,0
20120120,380,4,255489,2.2,20.090025,Y,6
20120120,380,4,255494,1.45,20.05471,Y,3
20120120,380,4,335757,4.32,21.936409,Y,6
20120120,380,4,335781,3.41,26.847641,N,0
20120120,380,4,345376,2.52,33.488426,N,0
20120120,380,4,407217,2.2,21.79846,N,0
20120120,380,4,409559,3.7,19.449532,N,0
20120120,380,4,411406,5.96,19.580019,N,0
20120120,380,4,431714,2.5,28.93877,N,0
20120120,380,4,455721,4.45,28.910568,N,0
20120120,380,4,467757,5.96,21.721422,N,0
20120120,380,4,489718,8.96,30.161318,N,0
20120120,380,4,495886,5.2,21.913147,N,0
20120120,380,4,501396,4.45,37.85159,Y,6
20120120,380,4,530037,3.7,34.410603,Y,5
20120120,380,4,532196,2.66,21.424158,N,0
20120120,380,4,536428,5.96,23.554127,N,0
20120120,380,4,555947,5.96,23.563162,N,0
20120120,383,1,263558,78.0,21.610151,N,0
20120120,383,1,544487,28.0,18.648674,N,0
20120120,383,2,8598,6.39,19.58415,N,0
20120120,383,2,22631,12.84,19.117805,N,0
20120120,383,2,451332,29.82,20.969925,N,0
20120120,383,2,487331,9.0,19.50414,N,0
20120120,383,2,487334,9.0,22.263985,N,0
20120120,383,2,516965,14.91,22.87243,N,0
20120120,383,2,519483,34.32,17.596354,N,0
20120120,383,2,540535,6.0,16.027153,N,0
20120120,383,2,568499,3.0,20.256516,Y,6
20120120,383,2,570153,11.91,24.753899,N,0
20120120,383,2,577654,25.41,18.82286,N,0
20120120,383,2,586937,3.0,8.586414,N,0
20120120,383,2,592729,11.31,17.296844,N,0
20120120,383,3,3683,2.5,14.34043,N,0
20120120,383,3,20376,5.98,12.507591,Y,5
20120120,383,3,36907,7.94,14.484835,N,0
20120120,383,3,92418,1.54,18.184963,Y,4
20120120,383,3,92433,1.54,20.985445,Y,4
20120120,383,3,153171,8.0,19.470657,N,0
20120120,383,3,194771,3.0,22.461832,Y,5
20120120,383,3,194781,11.94,22.911808,N,0
20120120,383,3,280116,8.94,24.275406,N,0
20120120,383,3,346126,21.94,21.295942,N,0
20120120,383,3,417014,4.0,15.203088,N,0
20120120,383,3,447058,11.98,10.402081,Y,6
20120120,383,3,456076,7.34,13.017709,N,0
20120120,383,3,471651,9.94,16.243553,N,0
20120120,383,3,496031,17.94,15.836064,Y,6
20120120,383,3,515246,4.94,20.944159,N,0
20120120,383,3,573599,4.54,18.924376,N,0
20120120,383,3,573602,4.54,18.503294,N,0
20120120,383,3,573607,4.54,18.393822,N,0
20120120,383,3,573609,4.54,21.656252,N,0
20120120,383,3,587131,5.54,14.6817875,Y,5
20120120,383,3,590267,1.94,14.116858,N,0
20120120,383,4,82660,5.2,20.67434,N,0
20120120,383,4,82686,1.88,20.834854,N,0
20120120,383,4,82689,3.71,22.442347,N,0
20120120,383,4,82701,2.96,29.32667,N,0
20120120,383,4,94188,8.96,23.532867,N,0
20120120,383,4,183628,3.0,21.135841,N,0
20120120,383,4,255476,2.21,20.424065,N,0
20120120,383,4,255489,2.21,20.38246,Y,6
20120120,383,4,255494,1.45,21.49725,N,0
20120120,383,4,335757,4.32,26.310429,Y,6
20120120,383,4,335781,3.41,28.36604,N,0
20120120,383,4,345376,3.38,16.316227,N,0
20120120,383,4,407217,2.25,15.443753,N,0
20120120,383,4,409559,3.71,15.621589,N,0
20120120,383,4,411406,4.5,16.91503,N,0
20120120,383,4,431714,1.88,28.9335,N,0
20120120,383,4,455721,4.46,29.29702,N,0
20120120,383,4,467757,5.96,21.7095,N,0
20120120,383,4,489718,8.96,31.557816,N,0
20120120,383,4,495886,4.5,17.4104,N,0
20120120,383,4,501396,4.45,37.264763,Y,6
20120120,383,4,530037,3.7,33.245804,Y,5
20120120,383,4,532196,2.25,21.522947,N,0
20120120,383,4,536428,4.46,23.745926,N,0
20120120,383,4,555947,5.96,24.05565,N,0
20120120,390,1,95467,10.0,21.348164,N,0
20120120,390,1,466877,12.0,18.493343,N,0
20120120,390,1,507566,10.0,19.87824,N,0
20120120,390,2,8598,6.39,19.460644,Y,6
20120120,390,2,22631,12.84,21.397268,N,0
20120120,390,2,404470,12.54,19.333887,N,0
20120120,390,2,423218,14.91,22.330753,Y,6
20120120,390,2,451332,29.82,22.988102,N,0
20120120,390,2,482591,23.94,17.494894,N,0
20120120,390,2,487331,9.0,15.321438,N,0
20120120,390,2,516965,14.91,14.790814,Y,6
20120120,390,2,533283,6.0,13.194333,N,0
20120120,390,2,568499,3.0,16.96648,Y,6
20120120,390,2,570153,11.91,20.664503,N,0
20120120,390,2,577654,25.41,13.306025,N,0
20120120,390,2,586937,3.0,18.45835,N,0
20120120,390,2,592729,11.31,19.834751,N,0
20120120,390,3,3683,2.46,21.666605,N,0
20120120,390,3,20376,5.98,21.756964,Y,5
20120120,390,3,36907,7.94,18.125898,N,0
20120120,390,3,108037,3.98,19.34237,N,0
20120120,390,3,153171,5.0,22.601254,Y,4
20120120,390,3,194771,3.0,21.289145,Y,5
20120120,390,3,194781,9.94,23.394135,N,0
20120120,390,3,280116,8.94,23.919977,N,0
20120120,390,3,346126,21.94,24.694765,N,0
20120120,390,3,417014,4.0,21.678715,N,0
20120120,390,3,447058,11.98,15.405478,Y,6
20120120,390,3,456076,7.34,10.632125,N,0
20120120,390,3,471651,9.94,13.260571,N,0
20120120,390,3,496031,17.94,16.649147,Y,6
20120120,390,3,515246,4.94,16.922659,N,0
20120120,390,3,573599,4.54,19.073673,N,0
20120120,390,3,573602,4.54,19.364693,N,0
20120120,390,3,573607,4.54,19.209702,N,0
20120120,390,3,573609,4.54,22.23449,N,0
20120120,390,3,587131,5.54,15.293438,Y,5
20120120,390,3,590267,1.94,14.427205,N,0
20120120,390,4,82660,4.46,20.985592,N,0
20120120,390,4,82686,1.46,21.024593,N,0
20120120,390,4,82689,3.7,22.536999,N,0
20120120,390,4,82701,2.95,29.466328,N,0
20120120,390,4,94188,8.21,23.63145,Y,3
20120120,390,4,183628,2.51,21.22711,N,0
20120120,390,4,255476,2.2,20.52132,N,0
20120120,390,4,255489,2.2,20.477953,Y,6
20120120,390,4,255494,1.46,21.566616,N,0
20120120,390,4,335757,4.32,26.38636,Y,6
20120120,390,4,335781,3.41,28.38873,N,0
20120120,390,4,345376,2.52,16.198885,N,0
20120120,390,4,407217,2.21,15.3725195,N,0
20120120,390,4,409559,3.7,15.751636,N,0
20120120,390,4,411406,4.46,20.47872,N,0
20120120,390,4,431714,2.51,33.295914,N,0
20120120,390,4,455721,4.46,31.745964,N,0
20120120,390,4,467757,5.95,23.768255,N,0
20120120,390,4,489718,8.21,31.745274,Y,3
20120120,390,4,495886,5.21,18.113966,N,0
20120120,390,4,501396,4.45,36.74188,Y,6
20120120,390,4,530037,3.7,32.98417,Y,5
20120120,390,4,532196,2.66,20.710747,N,0
20120120,390,4,536428,4.46,23.350216,N,0
20120120,390,4,555947,5.96,23.799667,N,0
20120120,398,1,95467,10.0,21.074993,N,0
20120120,398,1,95470,10.0,18.750671,N,0
20120120,398,1,346366,10.0,19.866482,N,0
20120120,398,1,346373,10.0,18.581648,N,0
20120120,398,2,8598,6.39,26.144428,Y,6
20120120,398,2,22631,12.84,22.251938,N,0
20120120,398,2,419546,23.94,23.764997,N,0
20120120,398,2,451332,29.82,23.515017,N,0
20120120,398,2,482591,23.94,18.034813,N,0
20120120,398,2,487331,9.0,15.479855,N,0
20120120,398,2,533283,6.0,14.776134,N,0
20120120,398,2,540535,6.0,10.308045,N,0
20120120,398,2,568499,3.0,12.75596,Y,6
20120120,398,2,570153,11.91,12.72577,N,0
20120120,398,2,577654,25.41,22.94509,N,0
20120120,398,2,586937,3.0,15.778038,N,0
20120120,398,2,592729,11.31,21.686749,N,0
20120120,398,3,3683,2.46,20.978111,N,0
20120120,398,3,20376,5.98,20.05238,Y,5
20120120,398,3,36907,7.94,17.081417,N,0
20120120,398,3,92433,1.54,16.851128,Y,4
20120120,398,3,108037,3.98,16.322802,N,0
20120120,398,3,194771,3.0,18.445875,Y,5
20120120,398,3,194781,9.94,22.581295,N,0
20120120,398,3,228016,9.94,23.36108,Y,3
20120120,398,3,280116,6.94,24.764164,N,0
20120120,398,3,346126,21.94,21.719334,N,0
20120120,398,3,417014,4.0,15.4330225,N,0
20120120,398,3,447058,11.98,10.720876,Y,6
20120120,398,3,456076,7.34,13.440891,N,0
20120120,398,3,496031,17.94,16.711882,Y,6
20120120,398,3,573599,4.54,16.940035,N,0
20120120,398,3,573602,4.54,18.408516,N,0
20120120,398,3,573607,4.54,18.378544,N,0
20120120,398,3,573609,4.54,19.823736,N,0
20120120,398,3,587131,5.54,19.565403,Y,5
20120120,398,3,590267,1.94,22.596716,N,0
20120120,398,4,82660,4.45,15.759969,N,0
20120120,398,4,82686,1.46,15.222074,N,0
20120120,398,4,82701,2.95,21.244795,N,0
20120120,398,4,94188,8.96,22.255138,N,0
20120120,398,4,183628,2.51,29.473354,N,0
20120120,398,4,255476,2.21,23.18543,N,0
20120120,398,4,255489,2.2,21.13903,Y,6
20120120,398,4,255494,1.46,20.556927,N,0
20120120,398,4,335757,4.32,21.522903,Y,6
20120120,398,4,335781,3.41,26.184027,N,0
20120120,398,4,345376,2.52,28.199211,N,0
20120120,398,4,407217,2.21,16.059023,N,0
20120120,398,4,409559,3.71,15.274723,N,0
20120120,398,4,411406,4.46,17.212593,N,0
20120120,398,4,431714,2.51,28.300661,N,0
20120120,398,4,455721,4.46,28.504225,N,0
20120120,398,4,467757,5.96,21.449987,N,0
20120120,398,4,489718,8.96,31.076557,N,0
20120120,398,4,495886,5.21,17.443708,N,0
20120120,398,4,501396,4.46,36.86984,Y,6
20120120,398,4,530037,3.7,33.020527,Y,5
20120120,398,4,532196,2.66,20.844063,N,0
20120120,398,4,536428,4.46,23.471508,N,0
20120120,398,4,555947,5.96,23.951813,N,0
20120120,401,1,346366,10.0,21.230543,N,0
20120120,401,1,466877,12.0,18.8766,N,0
20120120,401,1,466879,12.0,19.97926,N,0
20120120,401,1,478896,12.0,19.518139,N,0
20120120,401,2,8598,6.39,21.359858,Y,6
20120120,401,2,22631,12.84,19.673529,N,0
20120120,401,2,404470,12.54,22.480925,N,0
20120120,401,2,419546,23.94,23.051275,N,0
20120120,401,2,451332,29.82,17.773966,N,0
20120120,401,2,487334,9.0,15.484026,N,0
20120120,401,2,516965,14.91,13.83545,Y,6
20120120,401,2,517989,14.91,15.277078,Y,4
20120120,401,2,519483,29.91,16.54803,Y,4
20120120,401,2,533283,6.0,16.403831,N,0
20120120,401,2,540535,6.0,22.073994,N,0
20120120,401,2,568499,3.0,14.476407,Y,6
20120120,401,2,570153,11.91,17.715796,N,0
20120120,401,2,577654,25.41,17.814144,N,0
20120120,401,2,586937,3.0,18.174883,N,0
20120120,401,2,592729,11.31,16.918264,N,0
20120120,401,3,20376,5.98,18.6904,Y,5
20120120,401,3,36907,7.94,24.993,N,0
20120120,401,3,92418,1.54,28.45252,Y,4
20120120,401,3,92433,1.54,27.844913,Y,4
20120120,401,3,153171,5.0,22.015072,Y,4
20120120,401,3,194771,3.0,21.69288,Y,5
20120120,401,3,280116,6.94,23.76755,N,0
20120120,401,3,417014,4.0,24.335499,N,0
20120120,401,3,447058,11.98,25.227736,Y,6
20120120,401,3,471651,9.94,22.106415,N,0
20120120,401,3,496031,17.94,17.22233,Y,6
20120120,401,3,515246,4.94,14.789691,N,0
20120120,401,3,573599,4.54,17.684055,N,0
20120120,401,3,573602,4.54,17.340284,N,0
20120120,401,3,573607,4.54,22.274376,N,0
20120120,401,3,573609,4.54,23.727861,N,0
20120120,401,3,587131,5.54,24.192627,N,0
20120120,401,3,587131,5.54,16.026981,Y,5
20120120,401,3,590267,1.94,17.458029,N,0
20120120,401,4,82660,5.96,22.430008,N,0
20120120,401,4,82686,1.46,23.610756,N,0
20120120,401,4,82689,3.71,28.735086,N,0
20120120,401,4,82701,2.96,23.447527,N,0
20120120,401,4,94188,8.96,20.97813,N,0
20120120,401,4,183628,2.51,20.325294,N,0
20120120,401,4,255476,2.21,20.366163,N,0
20120120,401,4,255489,2.21,20.136454,Y,6
20120120,401,4,255494,1.46,21.983482,N,0
20120120,401,4,335757,4.32,26.73178,Y,6
20120120,401,4,335781,3.41,28.489252,N,0
20120120,401,4,345376,2.52,16.839327,N,0
20120120,401,4,407217,2.21,15.625524,N,0
20120120,401,4,409559,3.71,15.893651,N,0
20120120,401,4,431714,2.5,17.174496,N,0
20120120,401,4,455721,4.6,28.845535,N,0
20120120,401,4,467757,5.95,28.815409,N,0
20120120,401,4,489718,8.96,21.643042,N,0
20120120,401,4,495886,5.21,31.57292,N,0
20120120,401,4,501396,4.46,17.502607,Y,6
20120120,401,4,530037,3.7,37.186764,Y,5
20120120,401,4,532196,2.66,33.211994,N,0
20120120,401,4,536428,4.46,21.00098,N,0
20120120,401,4,555947,5.95,23.61677,N,0
20120120,408,1,544487,28.0,20.342031,N,0
20120120,408,2,8598,6.39,18.526981,Y,6
20120120,408,2,22631,12.84,19.992964,N,0
20120120,408,2,102257,8.97,19.537912,N,0
20120120,408,2,423218,14.91,21.413435,Y,6
20120120,408,2,451332,29.82,19.699728,N,0
20120120,408,2,482591,23.94,22.520176,N,0
20120120,408,2,487334,9.0,23.07886,N,0
20120120,408,2,540535,6.0,17.797016,N,0
20120120,408,2,568499,3.0,15.515716,Y,6
20120120,408,2,570153,11.91,18.5568,N,0
20120120,408,2,586937,3.0,24.798431,N,0
20120120,408,2,592729,11.31,13.387649,N,0
20120120,408,3,3683,2.46,14.716337,N,0
20120120,408,3,20376,5.98,24.178658,Y,5
20120120,408,3,36907,7.94,23.238605,N,0
20120120,408,3,90263,11.94,22.383745,Y,6
20120120,408,3,92418,1.54,18.489342,Y,4
20120120,408,3,92433,1.54,18.008106,Y,4
20120120,408,3,153171,5.0,18.97197,Y,4
20120120,408,3,194771,3.0,22.496338,Y,5
20120120,408,3,194781,9.94,22.140461,N,0
20120120,408,3,280116,6.94,20.863228,N,0
20120120,408,3,417014,3.54,15.440011,N,0
20120120,408,3,456076,7.34,10.68687,N,0
20120120,408,3,471651,9.94,13.540752,N,0
20120120,408,3,573599,4.54,17.438757,N,0
20120120,408,3,573602,4.54,19.8047,N,0
20120120,408,3,573609,4.54,18.846758,N,0
20120120,408,3,587131,5.54,22.799128,Y,5
20120120,408,3,590267,1.94,23.690933,N,0
20120120,408,4,82660,5.21,21.701183,N,0
20120120,408,4,82686,1.45,19.453236,N,0
20120120,408,4,82689,3.71,12.477689,N,0
20120120,408,4,82701,2.96,13.916274,N,0
20120120,408,4,94188,8.96,17.72923,N,0
20120120,408,4,183628,2.51,20.024134,N,0
20120120,408,4,255476,1.91,19.179304,N,0
20120120,408,4,255489,2.21,19.5923,Y,6
20120120,408,4,255494,1.46,20.879816,N,0
20120120,408,4,335757,4.32,26.209656,Y,6
20120120,408,4,335781,3.41,28.492191,N,0
20120120,408,4,345376,2.68,16.37742,N,0
20120120,408,4,407217,2.21,15.54324,N,0
20120120,408,4,409559,3.71,16.019215,N,0
20120120,408,4,411406,4.46,17.36449,N,0
20120120,408,4,431714,2.51,28.89885,N,0
20120120,408,4,455721,5.96,28.871313,N,0
20120120,408,4,467757,5.96,21.534546,N,0
20120120,408,4,489718,8.96,31.653416,N,0
20120120,408,4,501396,4.46,17.586056,Y,6
20120120,408,4,530037,3.7,37.222366,Y,5
20120120,408,4,532196,2.66,33.174133,N,0
20120120,408,4,536428,5.96,21.126379,N,0
20120120,408,4,555947,5.96,23.647192,N,0
20120120,417,1,95470,10.0,24.087044,N,0
20120120,417,1,445550,16.0,21.361685,N,0
20120120,417,1,593171,10.0,18.792301,N,0
20120120,417,2,8598,6.39,20.948742,Y,6
20120120,417,2,22631,12.84,19.802795,N,0
20120120,417,2,419546,23.94,21.134172,N,0
20120120,417,2,423218,14.91,22.832144,Y,6
20120120,417,2,451332,29.82,23.179058,N,0
20120120,417,2,482591,23.94,17.841366,N,0
20120120,417,2,516965,14.91,16.319736,Y,6
20120120,417,2,517989,14.91,15.145988,Y,4
20120120,417,2,558749,44.94,12.97211,N,0
20120120,417,2,568499,3.0,22.276237,Y,6
20120120,417,2,570153,11.91,19.587812,N,0
20120120,417,2,577654,25.41,13.963967,N,0
20120120,417,2,586937,3.0,21.976625,N,0
20120120,417,2,592729,11.31,22.474121,N,0
20120120,417,3,20376,5.98,22.985092,Y,5
20120120,417,3,36907,7.94,22.59259,N,0
20120120,417,3,92418,1.54,22.90969,Y,4
20120120,417,3,92433,1.54,26.473665,Y,4
20120120,417,3,108037,2.94,29.510122,Y,3
20120120,417,3,153171,8.0,29.646084,N,0
20120120,417,3,194771,3.0,25.668543,Y,5
20120120,417,3,280116,7.94,24.51412,N,0
20120120,417,3,346126,21.94,25.348032,N,0
20120120,417,3,417014,4.0,22.13659,N,0
20120120,417,3,456076,7.34,17.040903,N,0
20120120,417,3,471651,9.94,14.404977,N,0
20120120,417,3,496031,17.94,17.800213,Y,6
20120120,417,3,515246,4.94,17.685686,N,0
20120120,417,3,573599,4.54,19.597511,N,0
20120120,417,3,573602,4.54,22.836727,N,0
20120120,417,3,573607,4.54,20.131556,N,0
20120120,417,3,573609,4.54,21.43046,N,0
20120120,417,3,587131,5.54,23.863174,Y,5
20120120,417,3,590267,1.94,16.059752,N,0
20120120,417,4,82660,5.96,13.959298,N,0
20120120,417,4,82686,1.45,17.673132,N,0
20120120,417,4,82689,3.71,20.795475,N,0
20120120,417,4,82701,2.95,28.982336,N,0
20120120,417,4,94188,8.96,23.549707,N,0
20120120,417,4,183628,2.96,21.502186,N,0
20120120,417,4,255476,2.21,20.949553,N,0
20120120,417,4,255489,2.21,20.992235,Y,6
20120120,417,4,255494,1.46,21.877369,N,0
20120120,417,4,335757,4.32,26.82345,Y,6
20120120,417,4,335781,3.41,28.768744,N,0
20120120,417,4,345376,2.52,17.062166,N,0
20120120,417,4,407217,2.21,15.909516,N,0
20120120,417,4,409559,2.96,16.229193,N,0
20120120,417,4,411406,5.21,17.511442,N,0
20120120,417,4,431714,2.21,28.862185,N,0
20120120,417,4,455721,5.96,29.162432,N,0
20120120,417,4,467757,5.66,21.76588,N,0
20120120,417,4,489718,8.96,31.622473,N,0
20120120,417,4,495886,5.21,17.623383,N,0
20120120,417,4,501396,4.46,37.13086,Y,6
20120120,417,4,530037,3.7,33.114037,Y,5
20120120,417,4,532196,1.91,21.045675,N,0
20120120,417,4,536428,5.21,23.730066,N,0
20120120,417,4,555947,5.95,23.602087,N,0
20120120,418,1,95470,10.0,21.79968,N,0
20120120,418,1,507374,14.0,18.761621,N,0
20120120,418,1,544575,12.0,21.041477,N,0
20120120,418,1,593171,10.0,19.711142,N,0
20120120,418,2,8598,6.39,21.508375,Y,6
20120120,418,2,22631,12.84,19.715408,N,0
20120120,418,2,419546,23.94,22.587513,N,0
20120120,418,2,487334,9.0,23.128056,N,0
20120120,418,2,516965,14.91,17.536644,Y,6
20120120,418,2,540535,6.0,15.964759,N,0
20120120,418,2,568499,3.0,15.300206,Y,6
20120120,418,2,570153,11.91,15.533359,N,0
20120120,418,2,577654,25.41,19.514292,N,0
20120120,418,2,586937,3.0,21.698347,N,0
20120120,418,2,592729,11.31,18.94971,N,0
20120120,418,3,3683,2.0,14.466601,Y,3
20120120,418,3,20376,5.98,21.173994,Y,5
20120120,418,3,90263,11.94,16.496302,Y,6
20120120,418,3,92418,1.0,19.780945,Y,4
20120120,418,3,92433,1.0,22.662102,Y,4
20120120,418,3,108037,3.98,21.264917,N,0
20120120,418,3,194771,3.0,23.621725,Y,5
20120120,418,3,194781,9.94,24.268984,N,0
20120120,418,3,280116,6.94,25.309566,N,0
20120120,418,3,417014,4.0,22.212154,N,0
20120120,418,3,447058,11.98,18.527403,Y,6
20120120,418,3,471651,9.94,16.478594,N,0
20120120,418,3,496031,17.94,23.885193,Y,6
20120120,418,3,515246,4.94,24.567162,N,0
20120120,418,3,573599,4.54,22.43058,N,0
20120120,418,3,573602,4.54,20.467161,N,0
20120120,418,3,573607,4.54,20.651367,N,0
20120120,418,3,573609,4.54,19.483997,N,0
20120120,418,3,587131,5.54,18.642414,Y,5
20120120,418,4,82660,5.96,12.177968,N,0
20120120,418,4,82686,1.46,15.183946,N,0
20120120,418,4,82689,3.71,22.195948,N,0
20120120,418,4,82701,2.95,23.112541,N,0
20120120,418,4,94188,8.96,29.25819,N,0
20120120,418,4,183628,2.51,23.710596,N,0
20120120,418,4,255476,2.21,21.383844,N,0
20120120,418,4,255489,2.21,20.76534,Y,6
20120120,418,4,255494,1.45,20.81048,N,0
20120120,418,4,335757,4.32,21.798058,Y,6
20120120,418,4,335781,3.41,30.964865,N,0
20120120,418,4,345376,2.52,18.1386,N,0
20120120,418,4,407217,2.2,16.592373,N,0
20120120,418,4,409559,2.66,16.389257,Y,3
20120120,418,4,411406,4.46,17.463552,N,0
20120120,418,4,431714,2.21,28.607508,Y,3
20120120,418,4,455721,4.46,28.676676,N,0
20120120,418,4,467757,5.96,21.67983,N,0
20120120,418,4,489718,8.96,31.56508,N,0
20120120,418,4,495886,5.21,17.605072,N,0
20120120,418,4,501396,4.45,37.113377,Y,6
20120120,418,4,530037,3.7,33.10916,Y,5
20120120,418,4,532196,2.21,21.039162,Y,3
20120120,418,4,536428,4.46,20.33648,N,0
20120120,418,4,555947,5.95,25.666382,N,0
20120120,437,1,70400,40.0,20.8894,N,0
20120120,437,1,346375,10.0,23.1355,N,0
20120120,437,1,466876,12.0,22.688229,N,0
20120120,437,1,466880,12.0,21.07606,N,0
20120120,437,1,593171,10.0,21.543774,N,0
20120120,437,2,8598,6.39,19.86434,Y,6
20120120,437,2,22631,12.84,22.417322,N,0
20120120,437,2,419546,23.94,21.732986,N,0
20120120,437,2,423218,14.91,21.92854,Y,6
20120120,437,2,451332,29.82,17.852776,N,0
20120120,437,2,482591,23.94,19.776619,N,0
20120120,437,2,487331,9.0,12.14913,N,0
20120120,437,2,540535,6.0,14.080868,N,0
20120120,437,2,568499,3.0,15.214615,Y,6
20120120,437,2,577654,25.41,21.59801,N,0
20120120,437,2,586937,3.0,20.074728,N,0
20120120,437,2,592729,11.31,14.624901,N,0
20120120,437,3,3683,2.46,21.100315,N,0
20120120,437,3,20376,5.98,22.663378,Y,5
20120120,437,3,36907,7.94,23.35276,N,0
20120120,437,3,90263,11.94,23.058897,Y,6
20120120,437,3,92418,1.54,19.29622,Y,4
20120120,437,3,92433,1.54,18.922283,Y,4
20120120,437,3,108037,3.98,19.89209,N,0
20120120,437,3,153171,5.0,25.051527,Y,4
20120120,437,3,194771,3.0,25.990334,Y,5
20120120,437,3,280116,6.94,22.620691,N,0
20120120,437,3,346126,21.94,15.987286,N,0
20120120,437,3,417014,4.0,11.376467,N,0
20120120,437,3,447058,11.98,14.153674,Y,6
20120120,437,3,456076,7.34,18.214025,N,0
20120120,437,3,515246,4.94,20.877136,N,0
20120120,437,3,573599,4.54,19.9061,N,0
20120120,437,3,573602,4.54,19.348196,N,0
20120120,437,3,573607,4.54,19.094269,N,0
20120120,437,3,573609,4.54,21.165741,N,0
20120120,437,3,587131,5.54,22.513357,Y,5
20120120,437,3,590267,1.94,24.563215,N,0
20120120,437,4,82660,4.46,16.955614,N,0
20120120,437,4,82686,1.46,16.207314,N,0
20120120,437,4,82689,3.7,21.726345,N,0
20120120,437,4,82701,2.96,22.524958,N,0
20120120,437,4,94188,8.96,20.906185,N,0
20120120,437,4,183628,2.51,20.392101,N,0
20120120,437,4,255476,2.21,20.66402,N,0
20120120,437,4,255489,2.2,21.114927,Y,6
20120120,437,4,255494,1.46,22.034048,N,0
20120120,437,4,335757,4.32,27.161102,Y,6
20120120,437,4,335781,3.41,28.933847,N,0
20120120,437,4,345376,2.52,17.149517,N,0
20120120,437,4,407217,2.2,16.415497,N,0
20120120,437,4,409559,3.71,16.835278,N,0
20120120,437,4,411406,4.46,18.058922,N,0
20120120,437,4,431714,2.51,29.065887,N,0
20120120,437,4,467757,5.95,29.10761,N,0
20120120,437,4,489718,8.96,21.993666,N,0
20120120,437,4,501396,4.46,31.828722,Y,6
20120120,437,4,530037,3.7,17.918488,Y,5
20120120,437,4,532196,2.66,37.22635,N,0
20120120,437,4,536428,4.46,33.14282,N,0
20120120,437,4,555947,5.96,21.198174,N,0
20120120,442,1,507566,10.0,23.742188,N,0
20120120,442,2,8598,6.39,24.240313,Y,6
20120120,442,2,22631,12.84,21.589539,N,0
